!Keysight Technologies,E4990A,MY54302971,A.03.06
!Date: Tue Mar 28 10:57:36 2023

BEGIN CH1_DATA
Frequency(Hz), R(Ohm)-data, X(Ohm)-data
+7.80625438750e+006, +6.84784046775e+001, -1.45056928737e+003
+7.81250437500e+006, +6.89459661646e+001, -1.44933752914e+003
+7.81875436250e+006, +6.81232867072e+001, -1.44804240381e+003
+7.82500435000e+006, +6.87407271366e+001, -1.44677739359e+003
+7.83125433750e+006, +6.85766352297e+001, -1.44547402892e+003
+7.83750432500e+006, +6.86402673054e+001, -1.44465018800e+003
+7.84375431250e+006, +6.86394840355e+001, -1.44329810547e+003
+7.85000430000e+006, +6.83389782438e+001, -1.44226300989e+003
+7.85625428750e+006, +6.81881330729e+001, -1.44096385999e+003
+7.86250427500e+006, +6.81263931706e+001, -1.44017729412e+003
+7.86875426250e+006, +6.79284122768e+001, -1.43887267861e+003
+7.87500425000e+006, +6.79983788699e+001, -1.43771634849e+003
+7.88125423750e+006, +6.79621338610e+001, -1.43627290872e+003
+7.88750422500e+006, +6.78052626437e+001, -1.43545252093e+003
+7.89375421250e+006, +6.76640707348e+001, -1.43402635173e+003
+7.90000420000e+006, +6.80330118934e+001, -1.43315934188e+003
+7.90625418750e+006, +6.76325249268e+001, -1.43176054282e+003
+7.91250417500e+006, +6.79592194167e+001, -1.43054944428e+003
+7.91875416250e+006, +6.77261784291e+001, -1.42921292008e+003
+7.92500415000e+006, +6.71966235172e+001, -1.42876424365e+003
+7.93125413750e+006, +6.76209463728e+001, -1.42726283856e+003
+7.93750412500e+006, +6.74638077279e+001, -1.42625434481e+003
+7.94375411250e+006, +6.69778207361e+001, -1.42559631701e+003
+7.95000410000e+006, +6.72513159437e+001, -1.42417031984e+003
+7.95625408750e+006, +6.72498049757e+001, -1.42275662464e+003
+7.96250407500e+006, +6.70457415076e+001, -1.42186418294e+003
+7.96875406250e+006, +6.73553662915e+001, -1.42076215366e+003
+7.97500405000e+006, +6.70256151741e+001, -1.41968753614e+003
+7.98125403750e+006, +6.71713718852e+001, -1.41801841110e+003
+7.98750402500e+006, +6.69641955235e+001, -1.41745110017e+003
+7.99375401250e+006, +6.69903167007e+001, -1.41636457886e+003
+8.00000400000e+006, +6.69712646194e+001, -1.41489928855e+003
+8.00625398750e+006, +6.69115042145e+001, -1.41427673079e+003
+8.01250397500e+006, +6.69467341193e+001, -1.41277347292e+003
+8.01875396250e+006, +6.71097948284e+001, -1.41178611856e+003
+8.02500395000e+006, +6.68349865022e+001, -1.41038235939e+003
+8.03125393750e+006, +6.65995199918e+001, -1.40962483606e+003
+8.03750392500e+006, +6.65188084110e+001, -1.40866581214e+003
+8.04375391250e+006, +6.63472588877e+001, -1.40716948902e+003
+8.05000390000e+006, +6.65325275877e+001, -1.40625320597e+003
+8.05625388750e+006, +6.66456071789e+001, -1.40524668688e+003
+8.06250387500e+006, +6.65645070524e+001, -1.40422259692e+003
+8.06875386250e+006, +6.62462579756e+001, -1.40290655407e+003
+8.07500385000e+006, +6.64779675323e+001, -1.40180569700e+003
+8.08125383750e+006, +6.60235731337e+001, -1.40128639318e+003
+8.08750382500e+006, +6.61893376684e+001, -1.40017957684e+003
+8.09375381250e+006, +6.59667769295e+001, -1.39866380378e+003
+8.10000380000e+006, +6.57555952617e+001, -1.39753997730e+003
+8.10625378750e+006, +6.60923068937e+001, -1.39679934835e+003
+8.11250377500e+006, +6.57105807069e+001, -1.39569491086e+003
+8.11875376250e+006, +6.57540055520e+001, -1.39434163465e+003
+8.12500375000e+006, +6.59028399659e+001, -1.39313679052e+003
+8.13125373750e+006, +6.60889503703e+001, -1.39213256061e+003
+8.13750372500e+006, +6.55504547621e+001, -1.39107355751e+003
+8.14375371250e+006, +6.59359745674e+001, -1.39025317626e+003
+8.15000370000e+006, +6.55045193134e+001, -1.38884400577e+003
+8.15625368750e+006, +6.56537846348e+001, -1.38805179739e+003
+8.16250367500e+006, +6.57367449997e+001, -1.38709149644e+003
+8.16875366250e+006, +6.52866403561e+001, -1.38561436368e+003
+8.17500365000e+006, +6.52865705402e+001, -1.38453509268e+003
+8.18125363750e+006, +6.56681161368e+001, -1.38368354985e+003
+8.18750362500e+006, +6.52887259812e+001, -1.38262511300e+003
+8.19375361250e+006, +6.53451316433e+001, -1.38128929817e+003
+8.20000360000e+006, +6.55579324122e+001, -1.38033094614e+003
+8.20625358750e+006, +6.55597598700e+001, -1.37923953629e+003
+8.21250357500e+006, +6.53740982994e+001, -1.37856131194e+003
+8.21875356250e+006, +6.49060860873e+001, -1.37734032093e+003
+8.22500355000e+006, +6.47965233126e+001, -1.37618666654e+003
+8.23125353750e+006, +6.49028820859e+001, -1.37523923571e+003
+8.23750352500e+006, +6.46905120056e+001, -1.37398804704e+003
+8.24375351250e+006, +6.49554205817e+001, -1.37316198775e+003
+8.25000350000e+006, +6.47118582876e+001, -1.37189872962e+003
+8.25625348750e+006, +6.44487502290e+001, -1.37128581720e+003
+8.26250347500e+006, +6.45552372281e+001, -1.36994337610e+003
+8.26875346250e+006, +6.46512435727e+001, -1.36936973338e+003
+8.27500345000e+006, +6.46901949743e+001, -1.36807491137e+003
+8.28125343750e+006, +6.45164076882e+001, -1.36676374236e+003
+8.28750342500e+006, +6.44300843782e+001, -1.36560043986e+003
+8.29375341250e+006, +6.44650288141e+001, -1.36451711848e+003
+8.30000340000e+006, +6.41784598327e+001, -1.36399842743e+003
+8.30625338750e+006, +6.42523012547e+001, -1.36256408663e+003
+8.31250337500e+006, +6.41965494783e+001, -1.36152662504e+003
+8.31875336250e+006, +6.40888848450e+001, -1.36068078282e+003
+8.32500335000e+006, +6.39913304372e+001, -1.35978527902e+003
+8.33125333750e+006, +6.39331872667e+001, -1.35857141082e+003
+8.33750332500e+006, +6.39989516202e+001, -1.35727242719e+003
+8.34375331250e+006, +6.41713908887e+001, -1.35626544009e+003
+8.35000330000e+006, +6.40568012661e+001, -1.35568006438e+003
+8.35625328750e+006, +6.39077571042e+001, -1.35443563590e+003
+8.36250327500e+006, +6.40155768461e+001, -1.35323221707e+003
+8.36875326250e+006, +6.39042846316e+001, -1.35215927023e+003
+8.37500325000e+006, +6.38811433504e+001, -1.35165594628e+003
+8.38125323750e+006, +6.35965537887e+001, -1.35038542164e+003
+8.38750322500e+006, +6.32508858976e+001, -1.34912670631e+003
+8.39375321250e+006, +6.37663325678e+001, -1.34821569847e+003
+8.40000320000e+006, +6.35015625555e+001, -1.34746704926e+003
+8.40625318750e+006, +6.38267850268e+001, -1.34644191603e+003
+8.41250317500e+006, +6.33506744413e+001, -1.34516977684e+003
+8.41875316250e+006, +6.36202531069e+001, -1.34443382643e+003
+8.42500315000e+006, +6.32763079522e+001, -1.34362262445e+003
+8.43125313750e+006, +6.34947244360e+001, -1.34226232673e+003
+8.43750312500e+006, +6.30645675307e+001, -1.34130084845e+003
+8.44375311250e+006, +6.28684576398e+001, -1.34045308031e+003
+8.45000310000e+006, +6.30778869066e+001, -1.33902416957e+003
+8.45625308750e+006, +6.31011806487e+001, -1.33814526134e+003
+8.46250307500e+006, +6.32716017689e+001, -1.33743926424e+003
+8.46875306250e+006, +6.27051958918e+001, -1.33643687258e+003
+8.47500305000e+006, +6.29924969755e+001, -1.33542723326e+003
+8.48125303750e+006, +6.29829386622e+001, -1.33452704625e+003
+8.48750302500e+006, +6.26975274008e+001, -1.33331954517e+003
+8.49375301250e+006, +6.28765135033e+001, -1.33217112388e+003
+8.50000300000e+006, +6.27890005751e+001, -1.33118027658e+003
+8.50625298750e+006, +6.29326266748e+001, -1.33010630649e+003
+8.51250297500e+006, +6.26877779694e+001, -1.32926376364e+003
+8.51875296250e+006, +6.24384880679e+001, -1.32807276016e+003
+8.52500295000e+006, +6.24844157532e+001, -1.32733056126e+003
+8.53125293750e+006, +6.22378562733e+001, -1.32647293725e+003
+8.53750292500e+006, +6.22024626051e+001, -1.32562970994e+003
+8.54375291250e+006, +6.24770073002e+001, -1.32447529524e+003
+8.55000290000e+006, +6.22528563654e+001, -1.32340041448e+003
+8.55625288750e+006, +6.22487001683e+001, -1.32238183774e+003
+8.56250287500e+006, +6.19641464347e+001, -1.32154653289e+003
+8.56875286250e+006, +6.22269535963e+001, -1.32032665886e+003
+8.57500285000e+006, +6.22536147726e+001, -1.31960283352e+003
+8.58125283750e+006, +6.20329749805e+001, -1.31858935835e+003
+8.58750282500e+006, +6.20344635971e+001, -1.31761292836e+003
+8.59375281250e+006, +6.22162842212e+001, -1.31637571303e+003
+8.60000280000e+006, +6.19908765439e+001, -1.31566461155e+003
+8.60625278750e+006, +6.18698367173e+001, -1.31466752075e+003
+8.61250277500e+006, +6.17800357627e+001, -1.31383562219e+003
+8.61875276250e+006, +6.15449373753e+001, -1.31269507257e+003
+8.62500275000e+006, +6.17123386283e+001, -1.31192350729e+003
+8.63125273750e+006, +6.18031653189e+001, -1.31092107044e+003
+8.63750272500e+006, +6.16972078698e+001, -1.30978685119e+003
+8.64375271250e+006, +6.14381315170e+001, -1.30879359667e+003
+8.65000270000e+006, +6.14538896155e+001, -1.30798309884e+003
+8.65625268750e+006, +6.12315038158e+001, -1.30704590995e+003
+8.66250267500e+006, +6.14793176722e+001, -1.30629760739e+003
+8.66875266250e+006, +6.16027004572e+001, -1.30498095893e+003
+8.67500265000e+006, +6.15678798446e+001, -1.30412724111e+003
+8.68125263750e+006, +6.11799742276e+001, -1.30352315490e+003
+8.68750262500e+006, +6.10924198072e+001, -1.30224237721e+003
+8.69375261250e+006, +6.11777577301e+001, -1.30156862532e+003
+8.70000260000e+006, +6.09887513499e+001, -1.30038890454e+003
+8.70625258750e+006, +6.11743257084e+001, -1.29964672087e+003
+8.71250257500e+006, +6.09509346905e+001, -1.29845851451e+003
+8.71875256250e+006, +6.12322181230e+001, -1.29762230461e+003
+8.72500255000e+006, +6.09122527694e+001, -1.29621817211e+003
+8.73125253750e+006, +6.10790091295e+001, -1.29566300066e+003
+8.73750252500e+006, +6.10006741868e+001, -1.29439023412e+003
+8.74375251250e+006, +6.07892283247e+001, -1.29390736816e+003
+8.75000250000e+006, +6.07056680876e+001, -1.29274227455e+003
+8.75625248750e+006, +6.10908878103e+001, -1.29209359880e+003
+8.76250247500e+006, +6.02618365571e+001, -1.29141627633e+003
+8.76875246250e+006, +6.05485496524e+001, -1.29025412865e+003
+8.77500245000e+006, +6.08458682065e+001, -1.28928332023e+003
+8.78125243750e+006, +6.05245297274e+001, -1.28803365691e+003
+8.78750242500e+006, +6.05155472392e+001, -1.28723357029e+003
+8.79375241250e+006, +6.02585425427e+001, -1.28637057441e+003
+8.80000240000e+006, +6.02424602672e+001, -1.28550222854e+003
+8.80625238750e+006, +6.00418224232e+001, -1.28467473913e+003
+8.81250237500e+006, +6.02887076812e+001, -1.28345182565e+003
+8.81875236250e+006, +6.02256887551e+001, -1.28253533249e+003
+8.82500235000e+006, +6.01891636718e+001, -1.28161758614e+003
+8.83125233750e+006, +6.04353776966e+001, -1.28108084043e+003
+8.83750232500e+006, +6.00708160952e+001, -1.27990551860e+003
+8.84375231250e+006, +6.00870271524e+001, -1.27900304163e+003
+8.85000230000e+006, +5.98710772967e+001, -1.27819010169e+003
+8.85625228750e+006, +6.00238527527e+001, -1.27688141339e+003
+8.86250227500e+006, +5.97210042941e+001, -1.27637997702e+003
+8.86875226250e+006, +5.98447316477e+001, -1.27523153311e+003
+8.87500225000e+006, +5.97887538008e+001, -1.27434609201e+003
+8.88125223750e+006, +5.94303209520e+001, -1.27356706662e+003
+8.88750222500e+006, +5.96480201968e+001, -1.27271965616e+003
+8.89375221250e+006, +5.98441693521e+001, -1.27193088534e+003
+8.90000220000e+006, +5.97726713188e+001, -1.27076347908e+003
+8.90625218750e+006, +5.95682736201e+001, -1.26967570244e+003
+8.91250217500e+006, +5.96446767091e+001, -1.26913667014e+003
+8.91875216250e+006, +5.94150151467e+001, -1.26783453432e+003
+8.92500215000e+006, +5.93109803952e+001, -1.26714364702e+003
+8.93125213750e+006, +5.94340952213e+001, -1.26633055436e+003
+8.93750212500e+006, +5.93146843558e+001, -1.26523777572e+003
+8.94375211250e+006, +5.91621986337e+001, -1.26456418260e+003
+8.95000210000e+006, +5.94772190301e+001, -1.26342793868e+003
+8.95625208750e+006, +5.91732692650e+001, -1.26274025643e+003
+8.96250207500e+006, +5.93354677597e+001, -1.26177765588e+003
+8.96875206250e+006, +5.89446106008e+001, -1.26076282777e+003
+8.97500205000e+006, +5.92793577075e+001, -1.25972229655e+003
+8.98125203750e+006, +5.90735921816e+001, -1.25911908799e+003
+8.98750202500e+006, +5.92588939700e+001, -1.25793958758e+003
+8.99375201250e+006, +5.90646852229e+001, -1.25730310463e+003
+9.00000200000e+006, +5.88423152181e+001, -1.25635019758e+003
+9.00625198750e+006, +5.87808800208e+001, -1.25558245500e+003
+9.01250197500e+006, +5.87260932496e+001, -1.25494644306e+003
+9.01875196250e+006, +5.86770440366e+001, -1.25365884823e+003
+9.02500195000e+006, +5.88725640559e+001, -1.25277910935e+003
+9.03125193750e+006, +5.85974620010e+001, -1.25198701384e+003
+9.03750192500e+006, +5.85619872438e+001, -1.25096348142e+003
+9.04375191250e+006, +5.88839673460e+001, -1.25055575727e+003
+9.05000190000e+006, +5.82451579737e+001, -1.24948354359e+003
+9.05625188750e+006, +5.86256526246e+001, -1.24867265516e+003
+9.06250187500e+006, +5.83196289791e+001, -1.24778182286e+003
+9.06875186250e+006, +5.83361104120e+001, -1.24690067337e+003
+9.07500185000e+006, +5.84317813447e+001, -1.24575443160e+003
+9.08125183750e+006, +5.83669868871e+001, -1.24507001757e+003
+9.08750182500e+006, +5.83367075149e+001, -1.24407434093e+003
+9.09375181250e+006, +5.80300096199e+001, -1.24318004621e+003
+9.10000180000e+006, +5.81286807773e+001, -1.24234083956e+003
+9.10625178750e+006, +5.81888116567e+001, -1.24151120157e+003
+9.11250177500e+006, +5.81491176532e+001, -1.24067226985e+003
+9.11875176250e+006, +5.80857262737e+001, -1.23993326790e+003
+9.12500175000e+006, +5.79774013535e+001, -1.23891939590e+003
+9.13125173750e+006, +5.77382397001e+001, -1.23777421201e+003
+9.13750172500e+006, +5.79379188931e+001, -1.23683181227e+003
+9.14375171250e+006, +5.77004894406e+001, -1.23644744020e+003
+9.15000170000e+006, +5.77592401444e+001, -1.23545870988e+003
+9.15625168750e+006, +5.79125267741e+001, -1.23446171935e+003
+9.16250167500e+006, +5.77084418916e+001, -1.23369160607e+003
+9.16875166250e+006, +5.79041174110e+001, -1.23294077151e+003
+9.17500165000e+006, +5.76590034175e+001, -1.23212317472e+003
+9.18125163750e+006, +5.75969010025e+001, -1.23118971672e+003
+9.18750162500e+006, +5.76268126780e+001, -1.23032591098e+003
+9.19375161250e+006, +5.73509453597e+001, -1.22937304289e+003
+9.20000160000e+006, +5.76223265896e+001, -1.22848662353e+003
+9.20625158750e+006, +5.71870377836e+001, -1.22764166585e+003
+9.21250157500e+006, +5.73979744793e+001, -1.22688019522e+003
+9.21875156250e+006, +5.73981748283e+001, -1.22611333593e+003
+9.22500155000e+006, +5.72716150349e+001, -1.22552102396e+003
+9.23125153750e+006, +5.72826780168e+001, -1.22454223648e+003
+9.23750152500e+006, +5.70738838414e+001, -1.22361488902e+003
+9.24375151250e+006, +5.70244164211e+001, -1.22272340713e+003
+9.25000150000e+006, +5.72435092288e+001, -1.22210965845e+003
+9.25625148750e+006, +5.69888241834e+001, -1.22113991475e+003
+9.26250147500e+006, +5.71222985640e+001, -1.22023406497e+003
+9.26875146250e+006, +5.69038515546e+001, -1.21957257776e+003
+9.27500145000e+006, +5.71221957092e+001, -1.21858712194e+003
+9.28125143750e+006, +5.68730692892e+001, -1.21777899075e+003
+9.28750142500e+006, +5.69457535658e+001, -1.21705215424e+003
+9.29375141250e+006, +5.68566431099e+001, -1.21604662858e+003
+9.30000140000e+006, +5.69420595728e+001, -1.21488852011e+003
+9.30625138750e+006, +5.67267131950e+001, -1.21420677742e+003
+9.31250137500e+006, +5.67753771449e+001, -1.21358419478e+003
+9.31875136250e+006, +5.66017036751e+001, -1.21279810677e+003
+9.32500135000e+006, +5.65627086780e+001, -1.21186467719e+003
+9.33125133750e+006, +5.69577759274e+001, -1.21118120917e+003
+9.33750132500e+006, +5.67603611946e+001, -1.21021397739e+003
+9.34375131250e+006, +5.64409578285e+001, -1.20957454391e+003
+9.35000130000e+006, +5.66662479469e+001, -1.20841226715e+003
+9.35625128750e+006, +5.64226027162e+001, -1.20770095471e+003
+9.36250127500e+006, +5.63702857489e+001, -1.20687168335e+003
+9.36875126250e+006, +5.65788109550e+001, -1.20624556488e+003
+9.37500125000e+006, +5.61204271130e+001, -1.20521591097e+003
+9.38125123750e+006, +5.63550607103e+001, -1.20452865728e+003
+9.38750122500e+006, +5.60448940088e+001, -1.20368643893e+003
+9.39375121250e+006, +5.61527874580e+001, -1.20269410906e+003
+9.40000120000e+006, +5.62844877716e+001, -1.20171786968e+003
+9.40625118750e+006, +5.59333429565e+001, -1.20135895465e+003
+9.41250117500e+006, +5.62185100694e+001, -1.20038755718e+003
+9.41875116250e+006, +5.60478578681e+001, -1.19940248030e+003
+9.42500115000e+006, +5.62613820991e+001, -1.19868459672e+003
+9.43125113750e+006, +5.60422788004e+001, -1.19800303822e+003
+9.43750112500e+006, +5.60769353217e+001, -1.19708932489e+003
+9.44375111250e+006, +5.59860403080e+001, -1.19632611380e+003
+9.45000110000e+006, +5.60230108895e+001, -1.19544808561e+003
+9.45625108750e+006, +5.58648306633e+001, -1.19465618547e+003
+9.46250107500e+006, +5.56848874288e+001, -1.19394470459e+003
+9.46875106250e+006, +5.58448696856e+001, -1.19321412491e+003
+9.47500105000e+006, +5.57709204609e+001, -1.19220918503e+003
+9.48125103750e+006, +5.56503385180e+001, -1.19144781008e+003
+9.48750102500e+006, +5.56360135030e+001, -1.19078035880e+003
+9.49375101250e+006, +5.55772390950e+001, -1.18987809337e+003
+9.50000100000e+006, +5.56953315573e+001, -1.18917827918e+003
+9.50625098750e+006, +5.56774922678e+001, -1.18826899347e+003
+9.51250097500e+006, +5.53088150017e+001, -1.18747938933e+003
+9.51875096250e+006, +5.54438989048e+001, -1.18667046478e+003
+9.52500095000e+006, +5.54456369589e+001, -1.18602106447e+003
+9.53125093750e+006, +5.52277027240e+001, -1.18502387421e+003
+9.53750092500e+006, +5.53460424662e+001, -1.18458416565e+003
+9.54375091250e+006, +5.54914818393e+001, -1.18348222637e+003
+9.55000090000e+006, +5.53353967033e+001, -1.18273856656e+003
+9.55625088750e+006, +5.51007834227e+001, -1.18212422493e+003
+9.56250087500e+006, +5.49730485611e+001, -1.18127303518e+003
+9.56875086250e+006, +5.51332777407e+001, -1.18020861551e+003
+9.57500085000e+006, +5.49609802524e+001, -1.17955519269e+003
+9.58125083750e+006, +5.50970259374e+001, -1.17889539802e+003
+9.58750082500e+006, +5.48317692413e+001, -1.17783472858e+003
+9.59375081250e+006, +5.49788841385e+001, -1.17737777298e+003
+9.60000080000e+006, +5.48675070334e+001, -1.17640030170e+003
+9.60625078750e+006, +5.48665569603e+001, -1.17560701684e+003
+9.61250077500e+006, +5.50135155675e+001, -1.17483151608e+003
+9.61875076250e+006, +5.46636528934e+001, -1.17380978195e+003
+9.62500075000e+006, +5.50577901904e+001, -1.17338442508e+003
+9.63125073750e+006, +5.46882381910e+001, -1.17264979266e+003
+9.63750072500e+006, +5.46021116234e+001, -1.17141600421e+003
+9.64375071250e+006, +5.48039060794e+001, -1.17101515923e+003
+9.65000070000e+006, +5.46110547046e+001, -1.17028634811e+003
+9.65625068750e+006, +5.46299767449e+001, -1.16948499837e+003
+9.66250067500e+006, +5.44191869264e+001, -1.16874442761e+003
+9.66875066250e+006, +5.46104572563e+001, -1.16805168694e+003
+9.67500065000e+006, +5.44988302147e+001, -1.16730971173e+003
+9.68125063750e+006, +5.44164074028e+001, -1.16612112273e+003
+9.68750062500e+006, +5.44168520837e+001, -1.16562360966e+003
+9.69375061250e+006, +5.42131227926e+001, -1.16476546229e+003
+9.70000060000e+006, +5.43607372293e+001, -1.16399312678e+003
+9.70625058750e+006, +5.38396158106e+001, -1.16345498984e+003
+9.71250057500e+006, +5.42575247366e+001, -1.16246588349e+003
+9.71875056250e+006, +5.39963238611e+001, -1.16165588483e+003
+9.72500055000e+006, +5.42036106462e+001, -1.16114234492e+003
+9.73125053750e+006, +5.41001862440e+001, -1.16031775090e+003
+9.73750052500e+006, +5.42261736239e+001, -1.15952071073e+003
+9.74375051250e+006, +5.42603824643e+001, -1.15845658761e+003
+9.75000050000e+006, +5.40166420589e+001, -1.15799683202e+003
+9.75625048750e+006, +5.35978870781e+001, -1.15729811790e+003
+9.76250047500e+006, +5.37171665324e+001, -1.15655726858e+003
+9.76875046250e+006, +5.38347062594e+001, -1.15588651135e+003
+9.77500045000e+006, +5.37883353277e+001, -1.15507719269e+003
+9.78125043750e+006, +5.37360445676e+001, -1.15424913171e+003
+9.78750042500e+006, +5.36961673494e+001, -1.15347854547e+003
+9.79375041250e+006, +5.35929634283e+001, -1.15257922968e+003
+9.80000040000e+006, +5.33853855369e+001, -1.15199472050e+003
+9.80625038750e+006, +5.37547253401e+001, -1.15116674589e+003
+9.81250037500e+006, +5.36103124636e+001, -1.15051144959e+003
+9.81875036250e+006, +5.37307394479e+001, -1.14957342989e+003
+9.82500035000e+006, +5.35420684373e+001, -1.14924732665e+003
+9.83125033750e+006, +5.33404259502e+001, -1.14842975593e+003
+9.83750032500e+006, +5.35870654160e+001, -1.14764022743e+003
+9.84375031250e+006, +5.35930906195e+001, -1.14672344606e+003
+9.85000030000e+006, +5.34932117635e+001, -1.14617701193e+003
+9.85625028750e+006, +5.32994402336e+001, -1.14505674801e+003
+9.86250027500e+006, +5.32503145655e+001, -1.14443585671e+003
+9.86875026250e+006, +5.34224662090e+001, -1.14359058093e+003
+9.87500025000e+006, +5.33526031343e+001, -1.14282711612e+003
+9.88125023750e+006, +5.31836387222e+001, -1.14210658636e+003
+9.88750022500e+006, +5.28613310535e+001, -1.14162722684e+003
+9.89375021250e+006, +5.31501955555e+001, -1.14082996759e+003
+9.90000020000e+006, +5.32062280828e+001, -1.13998764764e+003
+9.90625018750e+006, +5.30478892160e+001, -1.13917716968e+003
+9.91250017500e+006, +5.28684667867e+001, -1.13847323750e+003
+9.91875016250e+006, +5.30011441821e+001, -1.13749516587e+003
+9.92500015000e+006, +5.30938766159e+001, -1.13704717048e+003
+9.93125013750e+006, +5.28161671373e+001, -1.13656743976e+003
+9.93750012500e+006, +5.27365237502e+001, -1.13557714718e+003
+9.94375011250e+006, +5.28651441133e+001, -1.13460626180e+003
+9.95000010000e+006, +5.31751462646e+001, -1.13406449575e+003
+9.95625008750e+006, +5.25057420670e+001, -1.13343952809e+003
+9.96250007500e+006, +5.24253056878e+001, -1.13245329140e+003
+9.96875006250e+006, +5.27292042362e+001, -1.13189525842e+003
+9.97500005000e+006, +5.27664227945e+001, -1.13125781702e+003
+9.98125003750e+006, +5.25993310046e+001, -1.13022594268e+003
+9.98750002500e+006, +5.26028696717e+001, -1.12982328897e+003
+9.99375001250e+006, +5.23485798907e+001, -1.12889073731e+003
+1.00000000000e+007, +5.23541912869e+001, -1.12825784510e+003
END
